ykiho	name	class_cd	class_nm	sggu_nm	emdong_nm	addr	lon	lat	estb_day	doctor_total	telno	is_pediatric
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxOTYxIzQxIyQxIyQ3IyQwMyQyNjE0ODEjNTEjJDEjJDIjJDgz	새연세재활의학과의원	31	의원	은평구	역촌동	서울특별시 은평구 갈현로 82, 3층 (역촌동)	126.9106903	37.6052717	20040909	1	02-355-0303	False
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxOTYxIzMxIyQxIyQ3IyQ3MiQyNjE0ODEjNjEjJDEjJDAjJDgz	새연세정형외과의원	31	의원	노원구	공릉동	서울특별시 노원구 공릉로 187, 304호 (공릉동, 건설빌딩)	127.0786598	37.626473	20060222	1	02-979-7783	False
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzIxIyQxIyQ5IyQxMyQzNjEwMDIjNjEjJDEjJDQjJDgz	새오름피부과의원	31	의원	동작구	사당동	서울특별시 동작구 동작대로 89, 골든시네마타워 3층 301호,301-1호 (사당동)	126.9816553	37.4846358	20240430	3	02-6265-5119	False
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzExIyQxIyQzIyQ2MiQyNjEyMjIjNTEjJDEjJDYjJDgz	새잎마취통증의학과의원	31	의원	중랑구	망우동	서울특별시 중랑구 겸재로 237, 4층 (망우동)	127.0939463	37.5900456	20210714	1	02-434-7501	False
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxOTYxIzExIyQyIyQzIyQwMCQyNjE0ODEjNjEjJDEjJDQjJDgz	새절가정의학과의원	31	의원	은평구	신사동	서울특별시 은평구 가좌로 329, 2층 (신사동)	126.9086504	37.5964027	20220519	1	02-305-8880	False
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMzUxIzExIyQyIyQ3IyQwMCQyNjE0ODEjNTEjJDEjJDIjJDgz	새천년연세의원	31	의원	서대문구	연희동	서울특별시 서대문구 홍연길 87, 2층 (연희동)	126.9312482	37.5768721	20020221	1	02-333-7583	False
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzUxIyQxIyQ1IyQ3MiQzNjE4MzIjODEjJDEjJDYjJDgz	새튼재활의학과의원	31	의원	도봉구	창동	서울특별시 도봉구 노해로65길 10, 2,3,5층 (창동)	127.0466202	37.6518354	20230404	1	02-6221-3000	False
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzIxIyQxIyQ1IyQ5OSQyNjEyMjIjNDEjJDEjJDgjJDgz	새하나의원	31	의원	서대문구	연희동	서울특별시 서대문구 연희로 103, 4층 (연희동)	126.9309257	37.5672362	20110527	1	02-337-0507	False
JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzMxIyQxIyQ3IyQ5OSQzNjE0ODEjNjEjJDEjJDQjJDgz	새하늘내과의원	31	의원	동작구	사당동	서울특별시 동작구 사당로 300, 225호 (사당동, 이수자이상가)	126.9805813	37.4843925	20110427	1	02-598-5551	False
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxOTYxIzIxIyQxIyQ5IyQxMyQzNjEyMjIjNDEjJDEjJDQjJDgz	새하늘이비인후과의원	31	의원	노원구	상계동	서울특별시 노원구 동일로 1548, (상계동)	127.0576424	37.6666795	20040219	3	951-9518	False
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMzUxIzMxIyQyIyQ3IyQwMCQzNjE0ODEjODEjJDEjJDYjJDgz	새하얀피부과의원	31	의원	서초구	방배동	서울특별시 서초구 방배천로 5-3, 3층 (방배동)	126.9822612	37.4770623	20100205	1	02-583-2500	False
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMzUxIzUxIyQxIyQ1IyQ5MiQyNjEyMjIjNDEjJDEjJDgjJDgz	새하얀피부과의원	31	의원	은평구	응암동	서울특별시 은평구 은평로 200-1, 4층 (응암동, 삼영빌딩)	126.9300175	37.6009716	20100913	1	02-353-5600	False
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMzUxIzUxIyQxIyQ1IyQ5MiQzNjEwMDIjNTEjJDEjJDYjJDgz	새항외과의원	31	의원	금천구	시흥동	서울특별시 금천구 시흥대로 225, 제이타워 604,605,606호 (시흥동)	126.9004586	37.4538129	20030421	1	02-808-7775	False
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzQxIyQxIyQ3IyQ3OSQ0NjEwMDIjNjEjJDEjJDgjJDgz	새희망내과의원	31	의원	종로구	숭인동	서울특별시 종로구 종로 347, 201호 (숭인동, 롯데캐슬 천지인)	127.0164919	37.5737459	20181019	1	02-747-7975	False
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMTkxIzIxIyQxIyQ5IyQ2MiQyNjEyMjIjODEjJDEjJDIjJDgz	새힘신경외과의원	31	의원	관악구	신림동	서울특별시 관악구 신림로 137, 3층 (신림동)	126.9340785	37.4711636	20131224	1	02-877-9119	False
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzExIyQxIyQzIyQ5OSQzNjE4MzIjNDEjJDEjJDQjJDgz	새힘재활의학과의원	31	의원	송파구	문정동	서울특별시 송파구 송파대로 167, B동 B208,209,210,211호 (문정동, 문정역테라타워)	127.1210395	37.4848354	20170421	1	02-2054-8655	False
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzMxIyQxIyQ3IyQxMyQzNjE4MzIjODEjJDEjJDYjJDgz	색다른의원	31	의원	동작구	노량진동	서울특별시 동작구 장승배기로 98, 장승빌딩 6층 (노량진동)	126.9400826	37.5064177	20220908	1	02-2088-1771	False
JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzUxIyQxIyQ1IyQxMyQyNjE0ODEjNDEjJDEjJDgjJDgz	샘내과의원	31	의원	중구	신당동	서울특별시 중구 다산로 133, 2층 (신당동)	127.0109389	37.5557895	19980501	1	2253-8275	False
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxNzAyIzIxIyQyIyQxIyQwMCQyNjE4MzIjNDEjJDEjJDgjJDgz	샘스킨성형외과의원	31	의원	서초구	반포동	서울특별시 서초구 사평대로26길 47, 주혁빌딩 3층 (반포동)	126.9992312	37.4980544	20150909	1	02-578-7707	False
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMzUxIzUxIyQxIyQxIyQwMyQyNjE0ODEjNTEjJDEjJDYjJDgz	샘신경정신과의원	31	의원	서초구	반포동	서울특별시 서초구 사평대로55길 8, 3층 (반포동, 신영빌딩)	127.0228609	37.5044968	20030226	1	3443-0075	False
JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzUxIyQxIyQ1IyQ5OSQyNjEwMDIjODEjJDEjJDIjJDgz	샘킴비너스성형외과의원	31	의원	서초구	방배동	서울특별시 서초구 동광로 70, 2층 (방배동, 보배빌딩)	126.9902869	37.4925977	20150303	1	02-578-7707	False
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMTkxIzExIyQxIyQzIyQ5OSQzNjE4MzIjODEjJDEjJDYjJDgz	샛별안과의원	31	의원	영등포구	당산동5가	서울특별시 영등포구 당산로44길 3, 410호 (당산동5가, 삼성타운)	126.9009551	37.5319526	20130124	1	02-2677-3444	False
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMTkxIzQxIyQxIyQ3IyQ2MiQzNjEyMjIjODEjJDEjJDIjJDgz	생각과느낌의원	31	의원	강남구	대치동	서울특별시 강남구 도곡로 428, 웰리스빌딩 지상5층 (대치동)	127.0573511	37.4974734	20060627	1	555-4638	False
JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzIxIyQxIyQxIyQxMyQyNjE0ODEjNTEjJDEjJDIjJDgz	생각과마음의원	31	의원	강남구	도곡동	서울특별시 강남구 남부순환로381길 50, 2층 (도곡동)	127.0450474	37.4871594	20030401	2	02-574-5748	False
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMTkxIzQxIyQxIyQ3IyQ4OSQzNjEwMDIjNDEjJDEjJDgjJDgz	생각의품정신건강의학과의원	31	의원	송파구	신천동	서울특별시 송파구 올림픽로35길 10, 파크리오 503호 (신천동)	127.1132814	37.5203138	20260422	1	02-422-5689	False
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxNzAyIzMxIyQxIyQzIyQ5OSQzNjE0ODEjNDEjJDEjJDgjJDgz	생강의료생활협동조합 돋움의원	31	의원	영등포구	영등포동8가	서울특별시 영등포구 영신로 238, 2층 (영등포동8가, 미소로)	126.9042167	37.528555	20160318	1	02-2633-5020	False
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxNzAyIzMxIyQxIyQzIyQwMyQzNjEyMjIjNDEjJDEjJDgjJDgz	생생마취통증의학과의원	31	의원	중랑구	면목동	서울특별시 중랑구 겸재로 178, 2층 (면목동)	127.0872044	37.5881313	20120828	1	02-432-7514	False
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzIxIyQxIyQxIyQxMyQ0NjEwMDIjNTEjJDEjJDYjJDgz	생활마취통증의학과의원	31	의원	서대문구	남가좌동	서울특별시 서대문구 수색로 48, 대화빌딩 3층 (남가좌동)	126.9136165	37.570402	20110504	1	02-312-3108	False
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMTkxIzExIyQxIyQzIyQ4OSQyNjEwMDIjNjEjJDEjJDAjJDgz	샤이니의원	31	의원	성동구	행당동	서울특별시 성동구 마조로 47, 양광빌딩 3,4층 (행당동)	127.0414599	37.5619144	20250225	1	02-2282-7175	False
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzMxIyQxIyQ3IyQ4MiQyNjEwMDIjODEjJDEjJDIjJDgz	샤인더마의원	31	의원	성동구	하왕십리동	서울특별시 성동구 왕십리로 331, 공영빌딩 4층 (하왕십리동)	127.032817	37.5626434	20220812	2	02-6951-1870	False
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzExIyQxIyQzIyQ4MiQ0NjE0ODEjNTEjJDEjJDIjJDgz	샤인봄의원	31	의원	송파구	신천동	서울특별시 송파구 올림픽로 293-19, 310,311,312,321호 (신천동, 현대타워아파트)	127.1024929	37.5151706	20230711	2	02-416-8885	False
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxNzAyIzExIyQxIyQ3IyQxMyQzNjE0ODEjNzEjJDEjJDgjJDgz	샤인빔의원	31	의원	강남구	역삼동	서울특별시 강남구 테헤란로1길 10, 세경빌딩 B1,2, 4층 (역삼동)	127.0282179	37.4989623	20160824	3	02-2088-1008	False
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzQxIyQxIyQ3IyQ4MiQyNjEwMDIjNjEjJDEjJDAjJDgz	샤인빔의원	31	의원	노원구	상계동	서울특별시 노원구 노해로 460, 현대증권빌딩 (상계동)	127.0593147	37.6537259	20181214	1	1544-0154	False
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxOTYxIzQxIyQxIyQ3IyQ5OSQyNjEwMDIjNDEjJDEjJDgjJDgz	샤인빔의원	31	의원	강서구	마곡동	서울특별시 강서구 공항대로 247, 퀸즈파크나인 C동 224~5, 322~8호 (마곡동)	126.8352391	37.5593135	20201204	1	02-1544-5236	False
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMzUxIzUxIyQxIyQxIyQ4OSQyNjEyMjIjNDEjJDEjJDgjJDgz	샤인소아청소년과의원	31	의원	광진구	중곡동	서울특별시 광진구 용마산로 57, 1층 (중곡동)	127.0875641	37.5587489	20100517	2	02-562-8275	True
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMTkxIzIxIyQxIyQ1IyQxMyQzNjEwMDIjNjEjJDEjJDAjJDgz	샤인영의원	31	의원	광진구	화양동	서울특별시 광진구 광나루로 382, 203호 (화양동)	127.0720944	37.5474591	20250918	1	02-497-9191	False
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzExIyQxIyQ3IyQ5OSQyNjE0ODEjODEjJDEjJDYjJDgz	샤인유 의원	31	의원	광진구	화양동	서울특별시 광진구 아차산로 191, 동신빌딩 4층 (화양동)	127.0651546	37.5420667	20180717	1	02-572-1033	False
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxNzAyIzMxIyQxIyQ3IyQ5OSQzNjE4MzIjNDEjJDEjJDgjJDgz	샤인의원	31	의원	마포구	상암동	서울특별시 마포구 월드컵북로 434, 207호 (상암동, 상암아이티타워)	126.8859573	37.5816533	20131227	1	6922-2003	False
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxNzAyIzMxIyQxIyQ3IyQ4MiQzNjE4MzIjNDEjJDEjJDQjJDgz	샤인의원	31	의원	양천구	목동	서울특별시 양천구 오목로 322, 보성빌딩 2층 (목동)	126.8730646	37.5245717	20070531	1	02-2654-4440	False
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzIxIyQxIyQ5IyQ5MiQzNjE4MzIjNjEjJDEjJDQjJDgz	샤인의원	31	의원	강북구	미아동	서울특별시 강북구 숭인로 63, 송원빌딩 4층 (미아동)	127.0286644	37.6126413	20081010	1	02-989-7654	False
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxOTYxIzIxIyQxIyQ5IyQ2MiQzNjE4MzIjNjEjJDEjJDQjJDgz	샤인의원	31	의원	서초구	잠원동	서울특별시 서초구 신반포로 339, 논현빌딩 213호 (잠원동)	127.0206137	37.5112794	20200409	1	02-542-1357	False
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzMxIyQxIyQzIyQ4OSQzNjE4MzIjNjEjJDEjJDAjJDgz	샤프(SHARP)성형외과의원	31	의원	서초구	서초동	서울특별시 서초구 사평대로 368, 케이플라츠 신논현(구. 중앙화촌빌딩) 8층 (서초동)	127.0235428	37.5037924	20220517	1	02-599-8875	False
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzUxIyQxIyQxIyQwMyQ0NjE0ODEjNTEjJDEjJDIjJDgz	서강정형외과의원	31	의원	서대문구	홍은동	서울특별시 서대문구 가좌로 65, 1,2층 (홍은동, 서강주상복합아파트)	126.9290009	37.5790991	19991216	1	02-306-6119	False
JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzExIyQxIyQzIyQ4MiQyNjEwMDIjNjEjJDEjJDgjJDgz	서교외과의원	31	의원	마포구	서교동	서울특별시 마포구 양화로 133, 4층 (서교동, 서교타워)	126.9209815	37.5552513	20060630	1	02-324-0952	False
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxOTYxIzUxIyQxIyQxIyQxMyQzNjEyMjIjODEjJDEjJDYjJDgz	서교정형외과의원	31	의원	마포구	서교동	서울특별시 마포구 월드컵로 80, 서교양경회관 5층 (서교동)	126.9104446	37.556205	20210329	2	02-2088-2785	False
JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzUxIyQxIyQ1IyQ2MiQzNjE4MzIjNDEjJDEjJDgjJDgz	서내과의원	31	의원	동작구	흑석동	서울특별시 동작구 서달로 150, 203호 (흑석동, 이랜드해가든)	126.9622064	37.5066681	19911015	1	02-815-0168	False
JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzExIyQxIyQzIyQ2MiQyNjEwMDIjNDEjJDEjJDgjJDgz	서내과의원	31	의원	강남구	대치동	서울특별시 강남구 선릉로86길 17, 3층 (대치동, 선릉 MT 빌딩)	127.05109	37.5035623	20000902	1	02-568-9610	False
JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzMxIyQxIyQ3IyQ4MiQzNjE0ODEjNTEjJDEjJDYjJDgz	서내과의원	31	의원	관악구	봉천동	서울특별시 관악구 남부순환로 1734, (봉천동)	126.9427856	37.4819927	19970401	1	02-875-9062	False
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxOTYxIzIxIyQxIyQ5IyQ3OSQzNjE4MzIjNjEjJDEjJDgjJDgz	서대문 봄 정신건강의학과의원	31	의원	서대문구	충정로2가	서울특별시 서대문구 통일로 131, 공화당빌딩 2층 (충정로2가)	126.9658718	37.566156	20200403	2	02-365-1334	False
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMzUxIzIxIyQxIyQxIyQ4OSQzNjEyMjIjNjEjJDEjJDQjJDgz	서대문삼성내과의원	31	의원	중구	의주로1가	서울특별시 중구 통일로 114, 바비엥-2 2층 201-1,201-2,202,203-1,203-2호 (의주로1가)	126.9679407	37.5652466	20251223	2	02-365-1479	False
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzUxIyQxIyQ1IyQ3MiQyNjEwMDIjNDEjJDEjJDQjJDgz	서대문연세이비인후과의원	31	의원	서대문구	충정로2가	서울특별시 서대문구 통일로 131, 공화당빌딩 5층 (충정로2가)	126.9658718	37.566156	20230327	1	02-364-9925	False
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxNzAyIzExIyQxIyQzIyQ3OSQyNjE4MzIjNzEjJDEjJDgjJDgz	서대문우태하피부과의원	31	의원	서대문구	북가좌동	서울특별시 서대문구 응암로 64, 2,3층 (북가좌동)	126.9107096	37.5787223	20150422	2	02-376-9962	False
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzExIyQxIyQzIyQ4OSQzNjE4MzIjNTEjJDEjJDIjJDgz	서대문정형외과의원	31	의원	서대문구	미근동	서울특별시 서대문구 충정로 70, 웨스트게이트타워 2층 (미근동)	126.9664263	37.5647835	20210624	2	02-365-0119	False
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxOTYxIzUxIyQxIyQxIyQwMyQzNjE0ODEjNjEjJDEjJDQjJDgz	서동수위드어스정신건강의학과의원	31	의원	서초구	내곡동	서울특별시 서초구 헌릉로 176, 서울영동농협종합시설 4층 403~405호 (내곡동)	127.0595071	37.4566068	20210315	1	02-576-0691	False
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxNzAyIzUxIyQxIyQ1IyQ4OSQzNjEwMDIjODEjJDEjJDIjJDgz	서래가정의학과의원	31	의원	서초구	반포동	서울특별시 서초구 사평대로26길 38, 무주빌딩 202호 일부. 501호 (반포동)	126.9989255	37.4985046	20170201	1	02-535-0288	False
JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzUxIyQxIyQ1IyQ4MiQzNjEwMDIjNjEjJDEjJDQjJDgz	서래마을연세정형외과의원	31	의원	서초구	반포동	서울특별시 서초구 서래로 8, 2층 (반포동)	126.9982636	37.4955978	20040816	1	02-3478-8281	False
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxNzAyIzIxIyQxIyQ1IyQ3MiQ0NjEwMDIjNDEjJDEjJDgjJDgz	서래성형외과의원	31	의원	서초구	반포동	서울특별시 서초구 반포대로 291, 원베일리 스퀘어 4층 413~414호 (반포동)	126.9995048	37.5049309	20201207	1	02-547-3351	False
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzUxIyQxIyQxIyQ2MiQyNjE0ODEjODEjJDEjJDIjJDgz	서리풀성모여성의원	31	의원	서초구	방배동	서울특별시 서초구 방배로 98, 나우빌딩 3층 (방배동)	126.9968998	37.4831457	20230109	1	02-585-4283	False
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzMxIyQxIyQzIyQ4MiQzNjE4MzIjNDEjJDEjJDgjJDgz	서리풀성모정형외과의원	31	의원	서초구	방배동	서울특별시 서초구 동작대로 120, 성산빌딩 6층 (방배동)	126.9827181	37.4872635	20220610	1	02-592-8788	False
JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxMzUxIzIxIyQxIyQxIyQ4MiQyNjE0ODEjODEjJDEjJDYjJDgz	서부성모의원	31	의원	은평구	불광동	서울특별시 은평구 불광로 60, 2층 201호 (불광동)	126.932156	37.6122936	19871029	1	02-385-9730	False
JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxMzUxIzExIyQyIyQzIyQwMCQ0NjE0ODEjNDEjJDEjJDQjJDgz	서부성심의원	31	의원	은평구	역촌동	서울특별시 은평구 진흥로 91, 1층 (역촌동)	126.9218843	37.6050264	19860307	1	02-386-1070	False
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMTkxIzMxIyQyIyQ3IyQwMCQ0NjEwMDIjNDEjJDEjJDgjJDgz	서상렬내과의원	31	의원	중구	충정로1가	서울특별시 중구 새문안로 32, (충정로1가, 동양빌딩)	126.9692398	37.5679288	20140602	1	02-730-7588	False
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxNzAyIzMxIyQxIyQ3IyQ4MiQyNjEwMDIjNTEjJDEjJDIjJDgz	서상우성형외과의원	31	의원	강남구	신사동	서울특별시 강남구 압구정로28길 40, 신사동 더원 빌딩 4층 (신사동)	127.0274897	37.5239487	20180222	1	02-512-5753	False
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMTkxIzIxIyQxIyQxIyQ3MiQyNjE0ODEjODEjJDEjJDIjJDgz	서서울의원	31	의원	강서구	등촌동	서울특별시 강서구 등촌로 69, 우덕빌딩 3층 (등촌동)	126.863166	37.5362349	20250704	1		False
JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzIxIyQxIyQ1IyQwMyQyNjE0ODEjNDEjJDEjJDgjJDgz	서세웅내과의원	31	의원	강남구	논현동	서울특별시 강남구 도산대로 110, 케이비엘 센터 401호 (논현동)	127.0210472	37.5162749	19990409	1	540-5515	False
JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzMxIyQxIyQzIyQ3OSQ0NjEwMDIjNjEjJDEjJDAjJDgz	서소아과의원	31	의원	광진구	자양동	서울특별시 광진구 뚝섬로 631-1, (자양동)	127.0799885	37.5320483	19941119	1	02-444-3106	True
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzIxIyQxIyQ1IyQ4MiQyNjE4MzIjNDEjJDEjJDgjJDgz	서승표정형외과의원	31	의원	관악구	신림동	서울특별시 관악구 남부순환로 1574, 지하1~6층 (신림동)	126.9253521	37.4834514	20240227	2	02-6331-1234	False
JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzQxIyQxIyQ3IyQxMyQzNjE4MzIjNDEjJDEjJDgjJDgz	서아송피부과의원	31	의원	서초구	서초동	서울특별시 서초구 강남대로39길 5, 202호,203호 (서초동, 서초두산위브)	127.0326405	37.4861896	20060329	1	571-6339	False
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMzUxIzMxIyQxIyQ3IyQ5MiQ0NjEwMDIjNzEjJDEjJDgjJDgz	서아송피부과의원	31	의원	송파구	잠실동	서울특별시 송파구 올림픽로 106, 6층 (잠실동, 상록빌딩)	127.0825724	37.5114019	20000229	2	02-425-3133	False
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzMxIyQxIyQ3IyQwMyQyNjEyMjIjNjEjJDEjJDgjJDgz	서여의도의원	31	의원	영등포구	여의도동	서울특별시 영등포구 국회대로70길 18, 한양빌딩 2층 2호 (여의도동)	126.9203587	37.5288954	20260330	1	02-6953-5382	False
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzQxIyQyIyQ3IyQwMCQ0NjE0ODEjNTEjJDEjJDYjJDgz	서영탁내과의원	31	의원	양천구	목동	서울특별시 양천구 등촌로 188, 지하1층 제B01호, 제1층 제101호 (목동)	126.8630682	37.5464343	20190418	1	02-6346-6163	False
JDQ4MTg4MSM1MSMkMiMkMCMkMDAkMzgxOTYxIzMxIyQxIyQ3IyQ3MiQ0NjE0ODEjNjEjJDEjJDgjJDgz	서울 복십자의원	31	의원	관악구	신림동	서울특별시 관악구 남부순환로 1533, 1,2층 (신림동)	126.9209299	37.4833	19920511	2	02-793-4891	False
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzIxIyQxIyQ1IyQxMyQzNjE0ODEjNjEjJDEjJDQjJDgz	서울36의원	31	의원	강남구	역삼동	서울특별시 강남구 테헤란로 238, 마크로젠빌딩 지하1층 1호 (역삼동)	127.0422302	37.5020534	20220316	1	02-3210-3634	False
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMzUxIzQxIyQxIyQ3IyQ3OSQzNjE4MzIjODEjJDEjJDIjJDgz	서울ND(엔디)의원	31	의원	강남구	논현동	서울특별시 강남구 선릉로 641, 3층 302, 303호 (논현동)	127.0423077	37.5137633	20100316	1	02-3443-9920	False
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzUxIyQyIyQ1IyQwMCQ0NjE0ODEjNTEjJDEjJDIjJDgz	서울N비뇨의학과의원	31	의원	노원구	상계동	서울특별시 노원구 동일로 1380, 상계동 국민은행 6층 (상계동)	127.0616737	37.65174	20230316	2	02-932-9111	False
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMTkxIzIxIyQxIyQ5IyQ5OSQyNjEwMDIjNTEjJDEjJDYjJDgz	서울S비뇨기과의원	31	의원	관악구	봉천동	서울특별시 관악구 관악로 165, 7층 (봉천동)	126.9521225	37.4800778	20051215	1	02-871-7520	False
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxOTYxIzMxIyQyIyQ3IyQwMCQzNjE4MzIjNDEjJDEjJDgjJDgz	서울U비뇨의학과의원	31	의원	서대문구	충정로2가	서울특별시 서대문구 통일로 135, 충정빌딩 3층 (충정로2가)	126.9654743	37.5664321	20200915	1	02-6383-3320	False
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxNzAyIzUxIyQxIyQxIyQ3OSQ0NjE0ODEjODEjJDEjJDYjJDgz	서울WE좋은내과의원	31	의원	구로구	구로동	서울특별시 구로구 시흥대로 551, 광희빌딩 3층 (구로동)	126.9002463	37.4825399	20161026	1	02-3281-8787	False
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxNzAyIzQxIyQyIyQ3IyQwMCQyNjE4MzIjNTEjJDEjJDYjJDgz	서울W내과의원	31	의원	관악구	봉천동	서울특별시 관악구 관악로 165, (봉천동, 양지빌딩)	126.9521225	37.4800778	20160816	2	02-871-5600	False
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxOTYxIzExIyQxIyQ3IyQ4OSQyNjE0ODEjNzEjJDEjJDgjJDgz	서울W정신건강의학과의원	31	의원	금천구	가산동	서울특별시 금천구 가산디지털1로 181, 가산 더블유센터 214호 (가산동)	126.8803936	37.481425	20190820	2	02-6281-6080	False
JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzIxIyQxIyQ1IyQ2MiQ0NjEwMDIjNDEjJDEjJDgjJDgz	서울가정의원	31	의원	동작구	상도동	서울특별시 동작구 만양로 26, 206호 (상도동, 건영아파트상가)	126.9499848	37.5077626	20010302	1	02-825-6331	False
JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzIxIyQxIyQ5IyQ5MiQ0NjE0ODEjNDEjJDEjJDgjJDgz	서울가정의원	31	의원	광진구	화양동	서울특별시 광진구 아차산로29길 51, 2층 (화양동)	127.0691091	37.5431368	20010424	1	02-469-8050	False
